Country;Region;Technology;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Hungary;Europe;Biogas;0;7;6;18;21;25;37;48;69;96;118;213;211;267;287;293;333;348;336;321;324;295
Hungary;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;18;16;12
Iceland;Europe;Hydropower;6356;6578;6977;7088;7134.235;7019.286;7292.997;8393.735;12427.434;12279.343;12592.081;12506.84;12336.529;12862.843;12873.016;13780.77;13469.596;14058.722;13813.688;13461.466;13156.972;13803.999
Iceland;Europe;Renewable hydropower;6356;6578;6977;7088;7134.235;7019.286;7292.997;8393.735;12427.434;12279.343;12592.081;12506.84;12336.529;12862.843;12873.016;13780.77;13469.596;14058.722;13813.688;13461.466;13156.972;13803.999
Iceland;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75;8.386;10.894;9.21;8.127;4.363;6.569;6.66;6.087
Iceland;Europe;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75;8.386;10.894;9.21;8.127;4.363;6.569;6.66;6.087
Iceland;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0.495;0.712;0.882;1.965;2.73;3.354;4.083;5.419;5.419;5.419
Iceland;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0.495;0.712;0.882;1.965;2.73;3.354;4.083;5.419;5.419;5.419
Iceland;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Bioenergy;0;0;0;0;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Renewable municipal waste;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Biogas;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iceland;Europe;Geothermal;1323;1451;1433;1406;1483.484;1657.997;2631.272;3578.547;4037.656;4553.087;4465.322;4701.463;5209.543;5245.021;5238.414;5003.002;5067.28;5169.599;6009.834;6018.138;5960.603;5801.648
Ireland;Europe;Hydropower;1151;920;1264;956;984;975.17;1088.096;1015.879;1299.591;1257.003;776.093;706.688;1014.121;944.225;987.731;1094.598;972.97;895.066;931.659;1131.903;1224.217;1035.581
Ireland;Europe;Renewable hydropower;847;596;912;598;630;631.26;724.273;666.576;968.323;901.734;599.231;706.687;802.349;599.497;708.654;806.49;681.025;691.603;694.09;886.584;932.655;749.342
Ireland;Europe;Pumped storage;304;324;352;358;354;343.91;363.823;349.303;331.268;355.269;176.862;0.001;211.772;344.728;279.077;288.108;291.945;203.463;237.569;245.319;291.562;286.239
Ireland;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ireland;Europe;Wind;244;334;388;454;655;1111.91;1622.041;1958.371;2410.013;2955.217;2814.659;4380.315;4010.478;4541.514;5140.061;6572.998;6147.043;7444.037;8639.767;10019.485;11549.42;9775.912
Ireland;Europe;Onshore wind energy;244;334;388;454;575;1031.91;1542.041;1878.371;2330.013;2875.217;2734.659;4298.315;3942.478;4463.514;5059.061;6491.998;6066.043;7363.037;8558.767;9938.485;11468.42;9694.912
Ireland;Europe;Offshore wind energy;0;0;0;0;80;80;80;80;80;80;80;82;68;78;81;81;81;81;81;81;81;81
Ireland;Europe;Solar;0;0;0;0;0;0;0;0;0;0.424;0.476;0.542;0.646;0.699;2.068;3.666;6.104;11.778;21.977;39.508;61.788;92.98
Ireland;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0.424;0.476;0.542;0.646;0.699;2.068;3.666;6.104;11.778;21.977;39.508;61.788;92.98
Ireland;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ireland;Europe;Bioenergy;95;97;82;86;109;130.262;128.433;177.113;217.011;260.223;314.416;336.05;442.796;485.881;540.975;478.587;679.216;735.247;848.341;854.785;923.773;995.272
Ireland;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;8;7.892;7.892;13.825;33.07;65.223;109.717;136.282;245.696;301.32;337.346;273.796;471.249;532.154;664.249;666.785;756.026;822.548
Ireland;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;66.685;74.381;72.434;77.084;75.772;150.745;330.156;320.463;326.139;351.847
Ireland;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ireland;Europe;Other solid biofuels;0;0;0;0;8;7.892;7.892;13.825;33.07;65.223;109.717;136.282;179.011;226.939;264.912;196.712;395.477;381.409;334.093;346.322;429.887;470.701
Ireland;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ireland;Europe;Biogas;95;97;82;86;101;122.37;120.541;163.288;183.941;195;204.699;199.768;197.1;184.561;203.629;204.791;207.967;203.093;184.092;188;167.747;172.724
Ireland;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;Europe;Hydropower;50899.635;53925.656;47262.011;44276.765;49908.006;42926.9;43424.963;38481.349;47226.538;53442.678;54406.663;47756.918;43854.001;54671.595;60256.343;46969.468;44256.96;38024.67;50502.751;48153.516;49495.255;47478.36
Italy;Europe;Renewable hydropower;44199.446;46810.273;39519.358;36669.8;42337.877;36066.733;36994.311;32815.227;41622.96;49137.482;51116.764;45822.721;41874.893;52773.395;58545.441;45537.324;42431.756;36198.71;48786.414;46318.533;47551.784;45388.164
Italy;Europe;Pumped storage;6700.189;7115.383;7742.653;7606.965;7570.129;6860.167;6430.652;5666.122;5603.578;4305.196;3289.899;1934.197;1979.108;1898.2;1710.902;1432.144;1825.204;1825.96;1716.337;1834.983;1943.471;2090.196
Italy;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15;0.15;0.2;0.2;0.2;0.2;0.2;0.2;0.2
Italy;Europe;Wind;563;1179;1404;1458;1843.88;2340.592;2967.851;4034.359;4858.113;6539.063;9121.99;9848.49;13407.127;14896.962;15178.31;14843.882;17688.67;17741.909;17716.434;20202.042;18761.557;20927.303
Italy;Europe;Onshore wind energy;563;1179;1404;1458;1843.88;2340.592;2967.851;4034.359;4858.113;6539.063;9121.99;9848.49;13407.127;14896.962;15178.31;14843.882;17688.67;17741.909;17716.434;20202.042;18761.557;20927.303
Italy;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;Europe;Solar;18;19;21;24;29;31;35;38.953;192.965;676.481;1915.136;10805.198;18871.207;21598.097;22318.84;22954.667;22116.734;24390.186;22666.313;23701.375;24953.979;25051.465
Italy;Europe;Solar photovoltaic;18;19;21;24;29;31;35;38.953;192.965;676.481;1905.661;10795.723;18861.732;21588.622;22306.365;22942.192;22104.259;24377.711;22653.838;23688.9;24941.504;25038.99
Italy;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;9.475;9.475;9.475;9.475;12.475;12.475;12.475;12.475;12.475;12.475;12.475;12.475
Italy;Europe;Bioenergy;1394;1832;2710;3373;4220;4673;5108;5258;5966;7556;9441;10834;12487;17093;18734;19397;19509;19378.168;19152.588;19562.583;19633.78;19070.768
Italy;Europe;Solid biofuels and renewable municipal waste;827;1148;1767;2341;3050;3475;3771;3810;4302;4443;4308;4731;4745;5886;6194;6291;6540;6615.466;6562.316;6608.83;6800;6837.788
Italy;Europe;Renewable municipal waste;402;629;714;907;1138;1309;1458;1512;1556;1616;2047;2208;2163;2207;2371;2344;2415;2383.631;2370.926;2368.727;2329.71;2308.289
Italy;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;Europe;Other solid biofuels;425;519;1053;1434;1912;2166;2313;2298;2746;2827;2261;2523;2521.769;3635.835;3780.412;3877.928;4058.418;4148.865;4101.301;4141.537;4362.228;4400.864
Italy;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;64;1448;3078;2698;3122;3759;4342;4894;4710;4463.578;4290.708;4676.932;4667.339;4108.758
Italy;Europe;Biogas;567;684;943;1032;1170;1198;1337;1448;1600;1665;2055;3405;4620;7448;8198;8212;8259;8299.124;8299.564;8276.821;8166.441;8124.222
Italy;Europe;Geothermal;4705;4507;4662;5341;5437.266;5324.46;5527.366;5569.128;5520.315;5341.822;5375.916;5654.263;5591.685;5659.228;5916.333;6184.971;6288.573;6201.159;6105.39;6074.86;6026.112;5913.787
Kosovo;Europe;Hydropower;52;52;52;52;113;112;101;94;76;120;156;104.625;95.579;143.303;150.989;139.932;245.262;179.068;272.652;212.92;262.826;296.962
Kosovo;Europe;Renewable hydropower;52;52;52;52;113;112;101;94;76;120;156;104.625;95.579;143.303;150.989;139.932;245.262;179.068;272.652;212.92;262.826;296.962
Kosovo;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Wind;0;0;0;0;0;0;0;0;0;0;1;0.281;0;0;0.38;0.354;0.118;0.345;29.753;90.649;90.3;126.316
Kosovo;Europe;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;1;0.281;0;0;0.38;0.354;0.118;0.345;29.753;90.649;90.3;126.316
Kosovo;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.127;0.796;2.031;10.55;10.46;16.035
Kosovo;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.127;0.796;2.031;10.55;10.46;16.035
Kosovo;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kosovo;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Hydropower;2819.157;2833.105;2463.604;2266.192;3109.375;3325.289;2698.324;2733.395;3109.038;3457.102;3520.506;2886.968;3706.957;2912.008;1993.639;1860.355;2529.521;4380.62;2431.569;2107.554;2603.042;2707.796
Latvia;Europe;Renewable hydropower;2819.157;2833.105;2463.604;2266.192;3109.375;3325.289;2698.324;2733.395;3109.038;3457.102;3520.506;2886.968;3706.957;2912.008;1993.639;1860.355;2529.521;4380.62;2431.569;2107.554;2603.042;2707.796
Latvia;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Wind;4.417;3.433;11.242;48.446;49.147;46.854;46.212;52.929;59.1;50.089;49.057;70.894;114.266;120.055;139.712;147.135;127.889;150;122.038;153.999;176.842;141.436
Latvia;Europe;Onshore wind energy;4.417;3.433;11.242;48.446;49.147;46.854;46.212;52.929;59.1;50.089;49.057;70.894;114.266;120.055;139.712;147.135;127.889;150;122.038;153.999;176.842;141.436
Latvia;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.067;0.099;0.235;0.382;0.44;1.273;3.137;4.847;6.797
Latvia;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.067;0.099;0.235;0.382;0.44;1.273;3.137;4.847;6.797
Latvia;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Bioenergy;0;3;10;24;38;41;42;42;44;49;66;119;288;502;669;769;823;930.64;943.715;927.42;864.798;861.794
Latvia;Europe;Solid biofuels and renewable municipal waste;0;3;5;6;6;5;6;5;5;4;9;13;64;215;319;378;427;525.278;569.565;575.022;520.146;569.91
Latvia;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Latvia;Europe;Other solid biofuels;0;3;5;6;6;5;6;5;5;4;9;13;64;215;319;378;427;525.278;569.565;575.022;520.146;569.91
Latvia;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0.09;0;0;0
Latvia;Europe;Biogas;0;0;5;18;32;36;36;37;39;45;57;105;223;287;350;391;396;405.362;374.06;352.398;344.652;291.884
Latvia;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liechtenstein;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Hydropower;644;701;781;985;943;820;802;958;988;1139;1295;1056;937;1069;1088;1024;1044;1181.4;959.6;947.7;1080.1;1093.9
Lithuania;Europe;Renewable hydropower;340;326;354;325;421;451;397;421;402;424;540;480;423;521;399;349;454;602.4;431;345.4;300.6;383.7
Lithuania;Europe;Pumped storage;304;375;427;660;522;369;405;537;586;715;755;576;514;548;689;675;590;579;528.6;602.3;779.5;710.2
Lithuania;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Wind;0;0;0;0;1;2;14;106;131;158;224;475;540;603;639;810;1136;1363.8;1144;1499.4;1551.7;1361.7
Lithuania;Europe;Onshore wind energy;0;0;0;0;1;2;14;106;131;158;224;475;540;603;639;810;1136;1363.8;1144;1499.4;1551.7;1361.7
Lithuania;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Solar;0;0;0;0;0;0;0;0;0.091;0.091;0.091;0.273;2;45;73;73;66;68;86.6;91.1;128.8;190.8
Lithuania;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0.091;0.091;0.091;0.273;2;45;73;73;66;68;86.6;91.1;128.8;190.8
Lithuania;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Bioenergy;0;2;4;7;6;7;24;54;69;102;147;157;218;357;400;446;439;503.648;543;533.2;594.1;685.5
Lithuania;Europe;Solid biofuels and renewable municipal waste;0;2;4;7;4;3;19;48;60;87;116;121;176;298;322;360;316;376.407;403.1;378.8;444.7;528.8
Lithuania;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;19;29;42;47;73.166;48;48.1;71.3;142.1
Lithuania;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Other solid biofuels;0;2;4;7;4;3;19;48;60;87;116;121;176;279;293;318;269;303.241;355.1;330.7;373.4;386.7
Lithuania;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lithuania;Europe;Biogas;0;0;0;0;2;4;5;6;9;15;31;36;42;59;78;86;123;127.241;139.9;154.4;149.4;156.7
Lithuania;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Hydropower;870.63;871.081;988.907;910.963;854.266;877.425;917.232;918.323;965.04;832.707;1467.989;1130.506;1159.421;1158.142;1168.367;1530.623;1528.15;1421.967;1336.763;949.291;1094.074;1084.772
Luxembourg;Europe;Renewable hydropower;123.504;118.032;99.731;79.42;104.058;92.939;111.312;116.702;132.114;105.839;107.661;63;98.302;119.195;107.788;99.253;115.411;85.649;92.778;106.915;91.602;106.812
Luxembourg;Europe;Pumped storage;747.126;753.049;889.176;831.543;750.208;784.486;805.92;801.621;832.926;726.868;1360.328;1067.506;1061.119;1038.947;1060.579;1431.37;1412.739;1336.318;1243.985;842.376;1002.472;977.96
Luxembourg;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Wind;24.743;23.74;24.479;26.168;39.399;52.251;57.986;64.286;60.589;63.472;55.083;64.05;77.466;83.027;79.876;101.848;101.486;234.823;254.575;281.283;351.135;314.313
Luxembourg;Europe;Onshore wind energy;24.743;23.74;24.479;26.168;39.399;52.251;57.986;64.286;60.589;63.472;55.083;64.05;77.466;83.027;79.876;101.848;101.486;234.823;254.575;281.283;351.135;314.313
Luxembourg;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Solar;0;0.046;0.059;1.399;9.199;17.698;21.114;20.901;20.031;20.316;21.148;25.744;38.277;73.738;94.741;103.721;100.288;108.463;118.725;130.385;161.261;180.188
Luxembourg;Europe;Solar photovoltaic;0;0.046;0.059;1.399;9.199;17.698;21.114;20.901;20.031;20.316;21.148;25.744;38.277;73.738;94.741;103.721;100.288;108.463;118.725;130.385;161.261;180.188
Luxembourg;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Bioenergy;22.351;25.874;27.015;34.151;42.575;46.163;55.216;62.667;69.648;78.184;84.14;92.979;94.011;94.211;115.225;125.964;140.018;171.453;217.172;278.129;372.29;388.619
Luxembourg;Europe;Solid biofuels and renewable municipal waste;17.813;17.69;17.936;19.024;22.231;18.943;22.621;26.076;25.821;24.856;28.183;37.673;36.214;37.746;54.715;64.365;67.321;98.944;141.709;206.919;309.113;327.644
Luxembourg;Europe;Renewable municipal waste;17.813;17.69;17.936;19.024;22.231;18.943;22.621;26.076;25.821;24.856;28.183;37.673;36.214;35.792;33.709;40.195;42.211;46.93;46.769;47.228;43.421;42.574
Luxembourg;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;1.954;21.006;24.17;25.11;52.014;94.94;159.691;265.692;285.07
Luxembourg;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Europe;Biogas;4.538;8.184;9.079;15.127;20.344;27.22;32.595;36.591;43.827;53.328;55.957;55.306;57.797;56.465;60.51;61.599;72.697;72.509;75.463;71.21;63.177;60.975
Luxembourg;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0.075;0.085;0.058;0.058;0.058;0.058;0.058;0.058;0.058;0.058
Malta;Europe;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0.075;0.085;0.058;0.058;0.058;0.058;0.058;0.058;0.058;0.058
Malta;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Solar;0;0;0;0;0;0.075;0.075;0.075;0.15;0.675;0.68;4.99;16.69;29.47;68.38;94.99;127.885;162.261;189.981;195.386;236.866;255.946
Malta;Europe;Solar photovoltaic;0;0;0;0;0;0.075;0.075;0.075;0.15;0.675;0.68;4.99;16.69;29.47;68.38;94.99;127.885;162.261;189.981;195.386;236.866;255.946
Malta;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;5;9;6;7;7;8.307;9.738;8.956;6.401;5.89;7.233
Malta;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Malta;Europe;Biogas;0;0;0;0;0;0;0;0;0;0;0;5;9;6;7;7;8.307;9.738;8.956;6.401;5.89;7.233
Malta;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Hydropower;377;377;377;377;377;377;377;377;389;358;407;356.2;271.692;313.4;320.3;268.566;230.23;285.1;275.7;301.1;273.1;312.9
Republic of Moldova;Europe;Renewable hydropower;377;377;377;377;377;377;377;377;389;358;407;356.2;271.692;313.4;320.3;268.566;230.23;285.1;275.7;301.1;273.1;312.9
Republic of Moldova;Europe;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.481;1.546;2.547;7;23;43;51;77
Republic of Moldova;Europe;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.481;1.546;2.547;7;23;43;51;77
Republic of Moldova;Europe;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.519;1.911;2;3;3;4;10
Republic of Moldova;Europe;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.519;1.911;2;3;3;4;10
Republic of Moldova;Europe;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;15;14.204;23;30;31;29;33
Republic of Moldova;Europe;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Republic of Moldova;Europe;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;15;14.204;23;30;31;29;33
Republic of Moldova;Europe;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Monaco;Europe;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
